Titles	Genres
Do the Right Thing[(17, 0.42500001192092896), (3, 0.2150000035762787), (5, 0.21400000154972076), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Comedy', 'Drama']
The Wicker Man[(17, 0.28200000524520874), (10, 0.2199999988079071), (18, 0.21899999678134918), (12, 0.20399999618530273), (4, 0.004999999888241291)]	['Horror', 'Mystery', 'Thriller']
Kingsman: The Secret Service[(13, 0.5680000185966492), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Action', 'Adventure', 'Comedy', 'Thriller']
Into the Wild[(10, 0.3400000035762787), (19, 0.23800000548362732), (4, 0.19699999690055847), (7, 0.14000000059604645), (0, 0.004999999888241291)]	['Adventure', 'Biography', 'Drama']
Watchmen[(8, 0.39500001072883606), (17, 0.3400000035762787), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Action', 'Drama', 'Mystery', 'Sci-Fi']
Airplane![(15, 0.625), (0, 0.2199999988079071), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Comedy']
The Green Mile[(9, 0.9200000166893005), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805)]	['Crime', 'Drama', 'Fantasy', 'Mystery']
Harry Potter and the Prisoner of Azkaban[(1, 0.4359999895095825), (18, 0.1589999943971634), (12, 0.15399999916553497), (3, 0.15199999511241913), (0, 0.006000000052154064)]	['Adventure', 'Family', 'Fantasy', 'Mystery']
Scarface[(2, 0.7210000157356262), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Crime', 'Drama']
Raiders of the Lost Ark[(7, 0.621999979019165), (17, 0.22300000488758087), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Action', 'Adventure']
Three Billboards Outside Ebbing, Missouri[(6, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Crime', 'Drama']
Metropolis[(1, 0.5920000076293945), (12, 0.29899999499320984), (0, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Drama', 'Sci-Fi']
Gone with the Wind[(5, 0.3959999978542328), (4, 0.29499998688697815), (14, 0.164000004529953), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'History', 'Romance', 'War']
Superbad[(14, 0.6169999837875366), (19, 0.28700000047683716), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291)]	['Comedy']
Aladdin[(19, 0.8840000033378601), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']
X-Men: Days of Future Past[(7, 0.5210000276565552), (15, 0.3499999940395355), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Action', 'Adventure', 'Sci-Fi', 'Thriller']
Batman Begins[(17, 0.4519999921321869), (1, 0.4189999997615814), (0, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Action', 'Adventure']
La La Land[(3, 0.5609999895095825), (12, 0.32899999618530273), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Comedy', 'Drama', 'Music', 'Musical', 'Romance']
Platoon[(10, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama', 'War']
Spirited Away[(10, 0.4690000116825104), (5, 0.4359999895095825), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291)]	['Animation', 'Adventure', 'Family', 'Fantasy', 'Mystery']
Se7en[(1, 0.421999990940094), (14, 0.421999990940094), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Good Will Hunting[(15, 0.7950000166893005), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Drama', 'Romance']
Whiplash[(20, 0.6299999952316284), (19, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Music']
Star Wars: Episode IV - A New Hope[(19, 0.7559999823570251), (10, 0.1599999964237213), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']
A Bronx Tale[(6, 0.5830000042915344), (0, 0.2879999876022339), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Crime', 'Drama', 'Romance']
About Time[(1, 0.7630000114440918), (4, 0.14100000262260437), (0, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']
Apocalypse Now[(18, 0.6169999837875366), (3, 0.22699999809265137), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'War']
A Clockwork Orange[(13, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Crime', 'Drama', 'Sci-Fi']
Hacksaw Ridge[(4, 0.5770000219345093), (13, 0.2939999997615814), (18, 0.07699999958276749), (0, 0.003000000026077032), (1, 0.003000000026077032)]	['Biography', 'Drama', 'History', 'War']
Alien[(9, 0.8849999904632568), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Horror', 'Sci-Fi']
Captain America: The Winter Soldier[(2, 0.7889999747276306), (4, 0.13500000536441803), (0, 0.004000000189989805), (1, 0.004000000189989805), (3, 0.004000000189989805)]	['Action', 'Adventure', 'Sci-Fi']
Deadpool[(16, 0.414000004529953), (11, 0.28999999165534973), (12, 0.19300000369548798), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Action', 'Adventure', 'Comedy', 'Sci-Fi']
Gone Girl[(3, 0.38600000739097595), (15, 0.24199999868869781), (9, 0.22499999403953552), (5, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Mystery', 'Thriller']
Shutter Island[(5, 0.050999999046325684), (10, 0.050999999046325684), (9, 0.05000000074505806), (15, 0.05000000074505806), (4, 0.04899999871850014)]	['Mystery', 'Thriller']
The Departed[(3, 0.6119999885559082), (13, 0.23199999332427979), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Crime', 'Drama', 'Thriller']
Rogue One: A Star Wars Story[(12, 0.5989999771118164), (9, 0.2919999957084656), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Action', 'Adventure', 'Sci-Fi']
Goodfellas[(14, 0.7039999961853027), (9, 0.210999995470047), (4, 0.004999999888241291), (5, 0.004999999888241291), (10, 0.004999999888241291)]	['Biography', 'Crime', 'Drama']
Django Unchained[(0, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama', 'Western']
Requiem for a Dream[(2, 0.6290000081062317), (13, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama']
Stand by Me[(9, 0.5320000052452087), (18, 0.3840000033378601), (4, 0.004999999888241291), (5, 0.004999999888241291), (10, 0.004999999888241291)]	['Adventure', 'Drama']
The Lord of the Rings: The Return of the King[(18, 0.5009999871253967), (9, 0.20399999618530273), (4, 0.17399999499320984), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Adventure', 'Drama', 'Fantasy']
Schindler's List[(4, 0.9110000133514404), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291), (15, 0.004999999888241291)]	['Biography', 'Drama', 'History']
Dazed and Confused[(19, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Comedy']
No Country for Old Men[(14, 0.6299999952316284), (2, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Crime', 'Drama', 'Thriller']
The Wizard of Oz[(0, 0.6510000228881836), (3, 0.19499999284744263), (1, 0.09399999678134918), (5, 0.004000000189989805), (10, 0.004000000189989805)]	['Adventure', 'Family', 'Fantasy', 'Musical']
Léon: The Professional[(5, 0.6000000238418579), (2, 0.34599998593330383), (0, 0.003000000026077032), (1, 0.003000000026077032), (3, 0.003000000026077032)]	['Action', 'Crime', 'Drama', 'Thriller']
Donnie Darko[(3, 0.8640000224113464), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama', 'Sci-Fi', 'Thriller']
Ferris Bueller's Day Off[(19, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Comedy']
North by Northwest[(1, 0.47099998593330383), (2, 0.4440000057220459), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Adventure', 'Mystery', 'Thriller']
Coco[(6, 0.5180000066757202), (14, 0.20200000703334808), (0, 0.15700000524520874), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Mystery']
Zodiac[(6, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Taxi Driver[(1, 0.515999972820282), (6, 0.27000001072883606), (15, 0.12300000339746475), (0, 0.004999999888241291), (2, 0.004999999888241291)]	['Crime', 'Drama']
The Notebook[(12, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama', 'Romance']
The Hateful Eight[(6, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']
Fight Club[(9, 0.8370000123977661), (5, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Drama']
Zootopia[(15, 0.7369999885559082), (1, 0.15299999713897705), (0, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']
Gladiator[(2, 0.40400001406669617), (8, 0.28600001335144043), (0, 0.18799999356269836), (1, 0.007000000216066837), (4, 0.007000000216066837)]	['Action', 'Adventure', 'Drama']
Call Me by Your Name[(5, 0.4959999918937683), (17, 0.4189999997615814), (4, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Drama', 'Romance']
Dunkirk[(4, 0.460999995470047), (19, 0.375), (18, 0.09799999743700027), (0, 0.004000000189989805), (1, 0.004000000189989805)]	['Action', 'Drama', 'History', 'Thriller', 'War']
Jurassic Park[(2, 0.367000013589859), (7, 0.367000013589859), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Action', 'Adventure', 'Sci-Fi', 'Thriller']
The Dark Knight Rises[(10, 0.5220000147819519), (1, 0.3499999940395355), (0, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Action', 'Thriller']
Incredibles 2[(2, 0.6620000004768372), (7, 0.2680000066757202), (0, 0.004000000189989805), (1, 0.004000000189989805), (4, 0.004000000189989805)]	['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']
The Favourite[(1, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Biography', 'Drama', 'History']
The Goonies[(15, 0.8999999761581421), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Adventure', 'Comedy', 'Family']
The Silence of the Lambs[(15, 0.8999999761581421), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Crime', 'Drama', 'Thriller']
The Princess Bride[(8, 0.6629999876022339), (12, 0.14800000190734863), (3, 0.11699999868869781), (0, 0.004000000189989805), (1, 0.004000000189989805)]	['Adventure', 'Family', 'Fantasy', 'Romance']
Inception[(20, 0.4830000102519989), (2, 0.25200000405311584), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Action', 'Adventure', 'Sci-Fi', 'Thriller']
The Sandlot[(0, 0.421999990940094), (17, 0.24899999797344208), (2, 0.22499999403953552), (1, 0.006000000052154064), (4, 0.006000000052154064)]	['Comedy', 'Drama', 'Family', 'Sport']
Mission: Impossible - Fallout[(16, 0.5379999876022339), (2, 0.17399999499320984), (7, 0.16599999368190765), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Action', 'Adventure', 'Thriller']
Guardians of the Galaxy[(15, 0.44999998807907104), (7, 0.17100000381469727), (20, 0.16500000655651093), (9, 0.1289999932050705), (0, 0.004999999888241291)]	['Action', 'Adventure', 'Comedy', 'Sci-Fi']
The Hangover[(16, 0.9330000281333923), (5, 0.004000000189989805), (10, 0.004000000189989805), (15, 0.004000000189989805), (0, 0.003000000026077032)]	['Comedy']
Captain America: Civil War[(11, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Action', 'Adventure', 'Sci-Fi']
Titanic[(5, 0.44600000977516174), (12, 0.2980000078678131), (6, 0.15199999511241913), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Drama', 'Romance']
Deadpool 2[(15, 0.44600000977516174), (2, 0.4449999928474426), (0, 0.006000000052154064), (1, 0.006000000052154064), (4, 0.006000000052154064)]	['Action', 'Adventure', 'Comedy', 'Sci-Fi']
Pulp Fiction[(14, 0.9110000133514404), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Crime', 'Drama']
Guardians of the Galaxy Vol. 2[(8, 0.9200000166893005), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (3, 0.004000000189989805)]	['Action', 'Adventure', 'Comedy', 'Sci-Fi']
Avatar[(0, 0.5009999871253967), (7, 0.36899998784065247), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']
Get Out[(15, 0.45100000500679016), (14, 0.2849999964237213), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Horror', 'Mystery', 'Thriller']
Jaws[(6, 0.5329999923706055), (5, 0.2720000147819519), (4, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Adventure', 'Drama', 'Thriller']
The Godfather[(1, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Crime', 'Drama']
The Matrix[(19, 0.5210000276565552), (0, 0.18000000715255737), (4, 0.17599999904632568), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Action', 'Sci-Fi']
The Shawshank Redemption[(11, 0.382999986410141), (5, 0.24400000274181366), (20, 0.22699999809265137), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama']
Harry Potter and the Sorcerer's Stone[(0, 0.47600001096725464), (18, 0.39500001072883606), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Adventure', 'Family', 'Fantasy']
Baby Driver[(15, 0.5139999985694885), (16, 0.3319999873638153), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Action', 'Crime', 'Drama', 'Music', 'Thriller']
Green Book[(14, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Biography', 'Comedy', 'Drama', 'Music']
The Dark Knight[(9, 0.4620000123977661), (13, 0.44200000166893005), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291)]	['Action', 'Crime', 'Drama', 'Thriller']
Toy Story 2[(13, 0.628000020980835), (7, 0.26100000739097595), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']
Thor: Ragnarok[(20, 0.593999981880188), (0, 0.32100000977516174), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']
The Lion King[(0, 0.367000013589859), (7, 0.367000013589859), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Animation', 'Adventure', 'Drama', 'Family', 'Musical']
Bohemian Rhapsody[(18, 0.4950000047683716), (0, 0.3959999978542328), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Biography', 'Drama', 'Music']
A Star Is Born[(15, 0.6809999942779541), (3, 0.19099999964237213), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Drama', 'Music', 'Romance']
John Wick: Chapter 3 - Parabellum[(2, 0.6430000066757202), (11, 0.26100000739097595), (0, 0.004999999888241291), (1, 0.004999999888241291), (3, 0.004999999888241291)]	['Action', 'Crime', 'Thriller']
Rocketman[(1, 0.5929999947547913), (15, 0.25200000405311584), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Biography', 'Drama', 'Music', 'Musical']
Spider-Man: Into the Spider-Verse[(3, 0.8840000033378601), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']
Avengers: Endgame[(7, 0.8360000252723694), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Action', 'Adventure', 'Sci-Fi']
Toy Story 3[(0, 0.8650000095367432), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837), (5, 0.007000000216066837)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']
Toy Story 4[(5, 0.550000011920929), (4, 0.24199999868869781), (13, 0.12800000607967377), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']
Avengers: Infinity War[(8, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Action', 'Adventure', 'Sci-Fi']
Toy Story[(18, 0.722000002861023), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']
